User id,round,bucket,location,percent duration,orientation,FPOGD,Acc
1,1,0,AI,0.17495044582615038,top,,1
1,1,0,Task,0.3707572265158412,top,,1
1,1,0,User,0.4542923276580084,top,,1
1,1,1,Task,0.4405769372286408,top,,1
1,1,1,User,0.15469129442931784,top,,1
1,3,0,AI,0.22581374058991727,top,,1
1,3,0,Task,0.422078450723648,top,,1
1,3,0,User,0.3198506016970132,top,,1
1,3,1,AI,0.6249993561380646,top,,1
1,3,1,Task,0.10821001231064019,top,,1
1,3,1,User,0.15839003610777733,top,,1
1,5,0,AI,0.23477016842643217,top,,1
1,5,0,Task,0.387726227393034,top,,1
1,5,0,User,0.37750360418053397,top,,1
1,5,1,AI,0.11498827375453059,top,,1
1,5,1,Task,0.5172233672091535,top,,1
1,5,1,User,0.3677883590363158,top,,1
1,7,0,AI,0.300475316212274,top,,1
1,7,0,Task,0.19725695376733451,top,,1
1,7,0,User,0.17837202383112122,top,,1
1,7,1,Task,0.51597160167719,top,,1
1,7,1,User,0.48402839832280997,top,,1
1,9,0,AI,0.3263253932049426,top,,1
1,9,0,Task,0.363609618067263,top,,1
1,9,0,User,0.3100649887277944,top,,1
1,9,1,AI,0.6298009209777147,top,,1
1,9,1,Task,0.3701990790222853,top,,1
1,10,0,AI,0.2287844074411059,bottom,2.08704,1
1,10,0,Task,0.3298926805739781,bottom,3.0093799999999997,1
1,10,0,User,0.44132291198491613,bottom,4.02588,1
1,10,1,AI,0.3165437237286739,bottom,0.6145,1
1,10,1,Task,0.4001122970411275,bottom,0.77673,1
1,10,1,User,0.13343258056540014,bottom,0.25903,1
1,2,0,AI,0.0796515558573149,bottom,3.86668,1
1,2,0,Task,0.44218861945240845,bottom,21.46602,1
1,2,0,User,0.4688334149758966,bottom,22.75949,1
1,2,1,AI,0.030817982379775045,bottom,0.46904999999999997,1
1,2,1,Task,0.4526902413336128,bottom,6.88995,1
1,2,1,User,0.46866657774863485,bottom,7.13311,1
1,4,0,AI,0.18184902633071545,bottom,1.77942,1
1,4,0,Task,0.34211534825730827,bottom,3.3476500000000002,1
1,4,0,User,0.42314118843349363,bottom,4.1405,1
1,4,1,Task,0.6090716272724366,bottom,1.7143599999999999,1
1,4,1,User,0.3909283727275634,bottom,1.10035,1
1,6,0,AI,0.15746511613755165,bottom,1.29382,1
1,6,0,Task,0.4705697646822572,bottom,3.86646,1
1,6,0,User,0.3719651191801912,bottom,3.05627,1
1,6,1,AI,0.08238209319804585,bottom,0.21045,1
1,6,1,Task,0.41133110985844923,bottom,1.05077,1
1,6,1,User,0.506286796943505,bottom,1.29334,1
1,8,0,AI,0.07500391552360855,bottom,0.7279100000000001,1
1,8,0,Task,0.4916166578739119,bottom,4.77112,1
1,8,0,User,0.4333794266024796,bottom,4.20593,1
1,8,1,AI,0.04864393004424911,bottom,0.21008,1
1,8,1,Task,0.5243231227698884,bottom,2.26441,1
1,8,1,User,0.4270329471858625,bottom,1.84424,1
2,10,0,Task,0.658566254322661,top,,0
2,10,0,User,0.2871599899706816,top,,0
2,10,1,Task,0.3270308895567381,top,,0
2,10,1,User,0.34201154337496664,top,,0
2,2,0,AI,0.16533793131649072,top,,0
2,2,0,Task,0.33070993859511627,top,,0
2,2,0,User,0.3385719445788552,top,,0
2,2,1,AI,0.10121134071907187,top,,0
2,2,1,Task,0.3724140675860461,top,,0
2,2,1,User,0.30113657362000684,top,,0
2,4,0,Task,0.21067132047152204,top,,0
2,4,0,User,0.013113655907276587,top,,0
2,4,1,AI,0.09796279678897969,top,,0
2,4,1,Task,0.2608202168166274,top,,0
2,4,1,User,0.08431474789610263,top,,0
2,6,0,Task,0.5556005602160518,top,,0
2,6,0,User,0.38730397680555445,top,,0
2,6,1,AI,0.04876409142620747,top,,0
2,6,1,Task,0.3310343193022374,top,,0
2,6,1,User,0.2541821801634089,top,,0
2,8,0,Task,0.4645652505869884,top,,0
2,8,0,User,0.38871258657417973,top,,0
2,8,1,Task,0.2948796720960562,top,,0
2,8,1,User,0.5384688566569813,top,,0
2,1,0,AI,0.03435678664766714,bottom,0.7758799999999999,0
2,1,0,Task,0.32872441329813284,bottom,7.42359,0
2,1,0,User,0.41912950526546044,bottom,9.465209999999999,0
2,1,1,AI,0.055740790100153245,bottom,0.79259,0
2,1,1,Task,0.3880096010959821,bottom,5.51719,0
2,1,1,User,0.4367823528873967,bottom,6.2107,0
2,3,0,AI,0.04717185765505978,bottom,0.25879,0
2,3,0,Task,0.3273995599796577,bottom,1.79615,0
2,3,0,User,0.3275344460829258,bottom,1.7968899999999999,0
2,3,1,AI,0.06859297636760096,bottom,0.19409,0
2,3,1,Task,0.16583321258556893,bottom,0.46924,0
2,3,1,User,0.20000070681618184,bottom,0.56592,0
2,5,0,AI,0.023294834974121117,bottom,0.24268,0
2,5,0,Task,0.5636384405092841,bottom,5.87185,0
2,5,0,User,0.32134163198230714,bottom,3.3476600000000003,0
2,5,1,AI,0.24634743597162617,bottom,1.61767,0
