User id,round,bucket,location,percent duration,orientation,FPOGD,Acc
1,1,0,AI,0.07189196506320827,top,,1
1,1,0,Task,0.3594759885321981,top,,1
1,1,0,User,0.5686320464045935,top,,1
1,1,1,AI,0.2795137889066777,top,,1
1,1,1,Task,0.4286213396912421,top,,1
1,1,1,User,0.08070628073853099,top,,1
1,3,0,AI,0.12586898785740064,top,,1
1,3,0,Task,0.46861487063237034,top,,1
1,3,0,User,0.3635605325542246,top,,1
1,3,1,AI,0.5971266626859223,top,,1
1,3,1,Task,0.17462365462341456,top,,1
1,3,1,User,0.1651028742374824,top,,1
1,5,0,AI,0.2839184496288528,top,,1
1,5,0,Task,0.34984554235648907,top,,1
1,5,0,User,0.3662360080146582,top,,1
1,5,1,AI,0.0988751575343754,top,,1
1,5,1,Task,0.5170654402497977,top,,1
1,5,1,User,0.3840594022158268,top,,1
1,7,0,AI,0.48941409072295095,top,,1
1,7,0,Task,0.3545060213309267,top,,1
1,7,0,User,0.15607988794612232,top,,1
1,7,1,AI,0.03808545813682256,top,,1
1,7,1,Task,0.2063412277980452,top,,1
1,7,1,User,0.3173873261836789,top,,1
1,9,0,AI,0.4919689622693226,top,,1
1,9,0,Task,0.34681723720341473,top,,1
1,9,0,User,0.16121380052726267,top,,1
1,9,1,AI,0.3121812582315835,top,,1
1,9,1,Task,0.38355960904310626,top,,1
1,9,1,User,0.30425913272531024,top,,1
1,10,0,AI,0.2332680354451602,bottom,1.56946,1
1,10,0,Task,0.3270487831703859,bottom,2.20043,1
1,10,0,User,0.43968318138445395,bottom,2.95825,1
1,10,1,AI,0.26112228516598085,bottom,1.13208,1
1,10,1,Task,0.3657483438820512,bottom,1.58568,1
1,10,1,User,0.30600354289299353,bottom,1.32666,1
1,2,0,AI,0.08289812907847594,bottom,3.4785,1
1,2,0,Task,0.4522093537020205,bottom,18.97522,1
1,2,0,User,0.4598845503244192,bottom,19.29728,1
1,2,1,AI,0.03931560585053714,bottom,0.85723,1
1,2,1,Task,0.43023444067802835,bottom,9.380749999999999,1
1,2,1,User,0.4859389253529544,bottom,10.59532,1
1,4,0,AI,0.1197143159081302,bottom,0.67969,1
1,4,0,Task,0.3703202057207271,bottom,2.1025300000000002,1
1,4,0,User,0.5099654783711427,bottom,2.8953800000000003,1
1,4,1,AI,0.15886863538786467,bottom,1.09973,1
1,4,1,Task,0.42753089308982906,bottom,2.95948,1
1,4,1,User,0.33883009306209244,bottom,2.34547,1
1,6,0,AI,0.1965270505484451,bottom,1.09973,1
1,6,0,Task,0.37872197461676754,bottom,2.1192599999999997,1
1,6,0,User,0.4247509748347874,bottom,2.37683,1
1,6,1,AI,0.07816760026974334,bottom,0.40454,1
1,6,1,Task,0.540640234653517,bottom,2.79797,1
1,6,1,User,0.38119216507673964,bottom,1.97278,1
1,8,0,AI,0.026216859660712726,bottom,0.21033,1
1,8,0,Task,0.5080646166502549,bottom,4.07605,1
1,8,0,User,0.4657185236890323,bottom,3.73632,1
1,8,1,AI,0.12125665931787921,bottom,0.72766,1
1,8,1,Task,0.4931652943930918,bottom,2.95948,1
1,8,1,User,0.38557804628902903,bottom,2.3138500000000004,1
2,10,0,Task,0.6867767782299418,top,,0
2,10,0,User,0.2449693501482151,top,,0
2,10,1,Task,0.38806616653588627,top,,0
2,10,1,User,0.37196102245257334,top,,0
2,2,0,AI,0.18101069022453087,top,,0
2,2,0,Task,0.32446355182666997,top,,0
2,2,0,User,0.2856247557294886,top,,0
2,2,1,AI,0.10259550577384598,top,,0
2,2,1,Task,0.36697165890809214,top,,0
2,2,1,User,0.3734193019066474,top,,0
2,4,0,Task,0.2322559388687207,top,,0
2,4,1,AI,0.054778228390210626,top,,0
2,4,1,Task,0.21934549015007632,top,,0
2,4,1,User,0.06469426349503622,top,,0
2,6,0,Task,0.5606892588750663,top,,0
2,6,0,User,0.43931074112493373,top,,0
2,6,1,AI,0.032322378305503024,top,,0
2,6,1,Task,0.4018817588218156,top,,0
2,6,1,User,0.24930305228821642,top,,0
2,8,0,Task,0.46948247086346134,top,,0
2,8,0,User,0.362515904997297,top,,0
2,8,1,Task,0.37297051339864146,top,,0
2,8,1,User,0.48844184808003477,top,,0
2,1,0,AI,0.010519760865968477,bottom,0.1615,0
2,1,0,Task,0.32025799794946086,bottom,4.91662,0
2,1,0,User,0.4489364945160454,bottom,6.8921,0
2,1,1,AI,0.06559248714578952,bottom,1.40697,0
